,Absolute Magnitude,Relative Velocity km per sec,Miss Dist.(kilometers),Orbit Uncertainity,Minimum Orbit Intersection,Jupiter Tisserand Invariant,Eccentricity,Inclination,Asc Node Longitude,Perihelion Distance,Perihelion Arg,Perihelion Time,Mean Anomaly,Hazardous,Avg_Diameter_KM
1021,20.4,11.65952958,63422648.0,1,0.0379013,5.327,0.190561164,21.09939805,196.7630114,0.944486789,154.5874134,2458198.229,205.3834595,1,0.3577195015
1022,21.0,26.51005935,71417040.0,0,0.0132848,5.534,0.263975938,26.28911314,23.7634027,0.808005863,262.2292654,2457927.853,62.24995971,1,0.271357992
1023,17.2,9.328061686,44501636.0,0,0.0331798,6.372,0.406149982,4.713586626,311.9598155,0.551565934,82.58617563,2458067.38,286.3593129,1,1.561502259
1024,19.4,24.71393991,69938648.0,1,0.211795,8.088,0.488462449,14.54950709,115.6657687,0.356332177,278.6332446,2457899.272,171.6091617,0,0.5669472025
1025,24.4,8.163056725,22833154.0,0,0.0601388,4.027,0.401840005,1.34939935,215.3731807,1.050147816,314.6985624,2457940.51,25.41768599,0,0.05669472
1026,23.7,24.99576805,70956864.0,7,0.0804213,6.75,0.321420618,27.79092219,197.736764,0.581706216,204.3703578,2458019.651,336.2181587,0,0.0782605
1027,19.2,38.29961692,61937300.0,2,0.41255,5.164,0.488259181,54.31121512,195.5829112,0.567212984,336.3292529,2457964.325,30.55443848,0,0.6216452459999999
1028,26.6,18.17770636,32783430.0,7,0.0034055,4.986,0.418542839,2.610858395,204.4545519,0.739964594,258.4593966,2458208.42,217.2548101,0,0.020584609
1029,17.8,15.16689344,74131328.0,0,0.126462,4.992,0.693052276,12.62953845,290.5683791,0.370172104,201.5142519,2457792.691,154.6535829,0,1.184520597
1030,19.0,14.94161056,24221590.0,0,0.105547,6.599,0.499365908,23.74080552,32.61481696,0.437872718,28.16835413,2457902.648,117.9052364,0,0.6816204585000001
1031,20.3,27.42491833,59672756.0,6,0.236907,3.158,0.603279296,37.06625608,20.64987823,0.888641602,276.4662815,2458202.185,300.7053012,0,0.374578302
1032,22.3,16.59953789,57899352.0,1,0.118813,5.463,0.054290701,26.03711828,37.43875183,1.063005302,81.43757778,2458034.581,331.8129907,0,0.149122308
1033,22.4,7.190680811,19036836.0,4,0.125694,6.316,0.245827458,8.775281639,347.4327176,0.713700059,356.9643948,2457834.386,177.8456656,0,0.1424106985
1034,19.5,23.0057681,70860232.0,4,0.329278,4.495,0.520823832,23.4834459,316.3131141,0.677781656,354.311721,2458217.127,233.0812911,0,0.5414303755000001
1035,22.6,11.44978966,35486364.0,2,0.164832,5.948,0.228982647,15.47493071,211.875175,0.783721833,28.5582156,2458036.648,325.2346787,0,0.129880101
1036,20.6,31.75419309,68134184.0,1,0.0686243,3.462,0.677797823,4.166763507,313.6115311,0.65949772,169.7881665,2458419.837,218.8631145,0,0.3262440625
1037,20.8,21.89501718,37082064.0,3,0.038909,3.978,0.543888136,7.210834684,225.3733434,0.785811481,86.98779162,2457866.887,58.23481923,1,0.2975381215
1038,28.1,3.516106691,20103392.0,4,0.000625603,5.793,0.188232962,0.882742631,163.841225,0.860848097,267.558369,2457912.466,79.45367201,0,0.010316743
1039,20.6,7.069091747,40746356.0,1,0.249175,2.791,0.623634471,9.985439344,228.4641234,1.258334774,6.753619385,2458751.776,238.8776449,0,0.3262440625
1040,24.6,20.56979685,45709508.0,0,0.00157346,5.012,0.412638486,2.563673817,216.2994632,0.742722796,278.0125292,2458224.005,205.0793312,0,0.05170619950000001
1041,25.1,16.1657349,58553584.0,6,0.0547516,6.492,0.215454993,11.83231087,157.1965601,0.717353707,215.2556233,2457879.328,136.5941323,0,0.041071694
1042,24.3,11.37670239,12380009.0,7,0.0558948,7.404,0.400980827,10.64182929,216.4820444,0.464625135,173.1568111,2458118.021,190.4385077,0,0.0593666605
1043,22.3,18.13360828,58144468.0,7,0.0322434,3.534,0.514157237,8.355333054,132.8228386,1.032040783,159.4420687,2457728.843,86.48163642,0,0.149122308
1044,18.5,16.77931308,52828344.0,0,0.0514994,3.782,0.639207159,10.53794775,283.8580471,0.649053947,291.1495252,2458206.487,275.8585538,0,0.858109316
1045,21.2,9.890398554,65464224.0,0,0.00488139,5.686,0.416646157,8.830020811,200.0636037,0.622962049,255.4158406,2457958.881,37.17060234,1,0.24748143
1046,16.84,13.82936693,44114508.0,0,0.156723,5.592,0.466929299,16.09515254,212.9283887,0.575745142,325.2563177,2458176.803,205.190921,0,1.843073339
1047,17.8,14.39178217,69058760.0,0,0.126462,4.992,0.693052276,12.62953845,290.5683791,0.370172104,201.5142519,2457792.691,154.6535829,0,1.184520597
1048,20.3,6.875905371,74256832.0,0,0.203225,4.907,0.142473374,7.418828455,208.3570176,1.139807876,259.0651524,2458000.149,0.225708237,0,0.374578302
1049,21.0,12.0503907,13170145.0,0,0.0731153,5.104,0.189278105,20.79453886,80.91237717,1.002169173,118.1528418,2458037.685,333.3336921,0,0.271357992
1050,23.6,14.88014325,31344822.0,7,0.0672121,6.098,0.367532643,9.67683017,0.831786631,0.620735503,138.9835265,2458039.069,320.9033499,0,0.0819488035
1051,17.1,23.79926578,49533172.0,2,0.0680902,5.679,0.79277784,41.3861042,88.64258598,0.204181839,42.82582408,2458091.014,268.7891452,0,1.635093593
1052,25.2,19.58283272,70818816.0,2,0.00304526,6.885,0.228601145,3.068253059,86.28144053,0.658271518,336.5408534,2457921.578,98.6769153,0,0.039223163500000005
1053,19.7,10.63518507,23955656.0,2,0.127904,4.441,0.439906402,8.941631049,289.7278185,0.834690574,5.219833941,2458079.108,317.4135378,0,0.493790371
1054,25.4,4.106639958,33975164.0,4,0.00645835,5.832,0.150207652,7.10516194,337.6349471,0.893191121,79.5304567,2458142.801,229.8440389,0,0.03577195
1055,20.151,19.7599874,62210304.0,6,0.144879,5.4,0.239960136,41.70743527,79.31492855,0.835441199,11.29743377,2458173.245,212.2624993,0,0.40118308799999997
1056,18.9,13.10910135,64673916.0,0,0.145406,4.163,0.301960994,21.95824588,96.00967403,1.145770039,158.1919171,2458186.147,272.9905346,0,0.7137442405000001
1057,21.4,6.817568046,9197361.0,6,0.0664216,3.571,0.492591135,5.859775756,265.7495812,1.069237604,27.50704121,2457688.692,100.4655062,0,0.225705747
1058,18.8,20.12292035,65109844.0,0,0.209541,5.803,0.287746565,17.63552587,316.2223523,0.743319748,204.3110432,2457865.146,125.1309106,0,0.7473819705
1059,21.0,41.66503508,68161768.0,7,0.0100614,3.709,0.816327646,5.979575792,196.3360095,0.313210772,232.6532732,2457829.503,75.68387128,1,0.271357992
1060,21.0,10.46120537,42423776.0,1,0.0984179,6.469,0.452792293,8.27869574,114.3798293,0.496790502,7.392326564,2457968.757,36.16756329,0,0.271357992
1061,20.6,18.68062025,71716536.0,1,0.0367835,4.118,0.383606897,4.835215901,160.9186994,1.045627499,179.8823534,2457780.588,98.1010304,1,0.3262440625
1062,21.1,17.78771383,53748348.0,3,0.0344406,2.907,0.744335303,11.01689399,178.0285925,0.673858923,92.29293647,2458357.733,277.7172875,1,0.2591448705
1063,25.8,17.53339957,66948060.0,6,0.0427449,6.288,0.184136258,12.15731793,206.9549893,0.776588586,311.7207968,2458127.581,225.1269282,0,0.029753811999999998
1064,19.0,25.05118308,55948736.0,0,0.140456,4.214,0.531789858,13.15019649,55.92606293,0.736660379,144.3395454,2457826.443,86.92712167,0,0.6816204585000001
1065,21.2,15.23122421,27602444.0,0,0.109607,5.316,0.122430007,28.94828138,118.5841152,1.015378405,72.06262379,2457457.327,113.3827336,0,0.24748143
1066,19.9,20.66328056,72823856.0,0,0.266142,4.111,0.195081536,39.04019196,295.136939,1.281580246,354.9378971,2457945.866,26.80279799,0,0.4503421705
1067,25.0,5.322600393,12594560.0,4,0.0178519,5.788,0.099405007,2.644959577,316.9235324,0.958622972,255.0255542,2458043.489,321.4180854,0,0.0430073435
1068,21.7,18.253267,26150712.0,1,0.13446,5.674,0.212458719,29.65687242,125.0490566,0.835003038,223.4688006,2458123.694,248.7830992,0,0.19658148749999999
1069,21.0,15.23123818,27602432.0,0,0.112305,5.316,0.12243869,28.94759777,118.5788098,1.015337932,72.05834115,2457911.899,70.16831954,0,0.271357992
1070,17.1,17.96834259,44262780.0,0,0.131597,5.253,0.358876678,9.583607775,355.9423257,0.762951594,202.3702392,2458215.8,196.5385831,0,1.635093593
1071,17.2,26.7329501,52472208.0,0,0.0389748,3.012,0.645823075,28.41493579,142.3615136,0.885759227,218.496288,2457936.021,16.06853047,1,1.561502259
1072,18.0,20.14826539,38861172.0,0,0.00449032,3.899,0.738427461,16.45220468,322.2235768,0.429036353,71.73407104,2458295.766,221.4635216,1,1.080295624
1073,27.1,6.803553397,14004746.0,7,0.000993394,5.469,0.314246441,1.77761055,124.6711589,0.778623041,93.25843623,2458147.468,240.2740178,0,0.016350936
1074,24.5,22.19428672,67972936.0,7,0.0124822,5.13,0.307129005,16.9314363,110.0275647,0.849108964,291.2561634,2458125.224,269.3875846,0,0.054143037500000005
1075,21.9,7.608604581,9631403.0,0,0.0509947,5.597,0.280023476,3.305783412,29.13247159,0.794759125,198.9835159,2457989.666,9.206632414,0,0.1792844475
1076,19.9,18.85157418,67534872.0,0,0.308928,3.974,0.38948812,26.21190007,290.7058737,1.050633761,96.28732514,2457957.4,18.8167955,0,0.4503421705
1077,22.4,11.00225596,44337056.0,0,0.00654039,5.694,0.351090093,2.183009675,270.4980323,0.69712658,72.98363797,2457844.06,138.4717494,0,0.1424106985
1078,25.5,6.418779561,50071516.0,6,0.00997283,6.633,0.206613456,14.26871365,35.18007778,0.705861625,222.2875478,2457920.31,94.18293084,0,0.0341619475
1079,21.9,20.75124226,59668472.0,2,0.0360908,6.446,0.378540305,26.05279691,132.1133405,0.562153738,228.8546759,2458122.294,220.4697639,1,0.1792844475
1080,21.1,17.64053264,65105560.0,1,0.316524,4.189,0.193873449,32.36162591,308.440675,1.281406246,42.72053405,2458014.375,353.1765938,0,0.2591448705
1081,16.9,9.750687599,48056728.0,0,0.0203525,5.676,0.483169323,8.885155541,325.5773203,0.549545156,121.3674691,2457837.454,146.5654501,1,1.7928444735
1082,18.9,16.50767174,35679916.0,0,0.00433054,3.539,0.532484748,8.168524524,299.0216816,0.983660562,332.9520295,2457678.054,104.1327876,1,0.7137442405000001
1083,24.4,5.326092084,1343800.5,6,0.00658783,5.724,0.158653712,3.035105218,148.4224509,0.907130766,96.25627304,2458200.197,184.1941073,0,0.05669472
1084,19.2,5.606924086,54228084.0,1,0.210193,3.373,0.484338254,7.384810398,135.4458068,1.216927243,199.4155903,2457476.752,142.3892533,0,0.6216452459999999
1085,24.1,10.6286834,54589948.0,7,0.0579241,5.286,0.103170461,13.20663622,139.0319761,1.070663935,172.4678274,2457824.077,133.3043651,0,0.06509424850000001
1086,22.4,6.898151002,31518710.0,5,0.176799,3.406,0.484043002,10.23793726,316.273613,1.187843173,9.359399737,2458531.943,210.051374,0,0.1424106985
1087,20.5,16.0610729,14393517.0,0,0.0886756,3.79,0.451712224,25.10976224,326.2935609,1.008123823,45.84567702,2457647.735,139.4542232,0,0.341619472
1088,24.7,6.509155604,46827044.0,5,0.0399666,5.607,0.195811155,4.866661516,123.0169567,0.889044739,32.74943894,2457880.388,101.8451616,0,0.049379037
1089,22.1,3.747270015,47691448.0,0,0.218335,3.436,0.465607025,1.597392679,134.5294666,1.230952773,189.2213363,2458519.839,213.5855306,0,0.1635093595
1090,25.6,5.383319868,23042164.0,7,0.0106174,5.933,0.227255364,6.134197098,313.4912318,0.792547792,80.87904336,2457880.828,113.556222,0,0.0326244065
1091,21.2,3.613994401,42932332.0,0,0.256524,3.122,0.542486669,5.444723009,287.6952136,1.244431964,65.33447758,2458721.956,201.4877014,0,0.24748143
1092,22.9,16.64138682,37263224.0,6,0.139184,3.567,0.524622033,10.49177285,192.378715,0.985379883,98.73952941,2457573.805,140.9207214,0,0.1131208385
1093,18.6,23.85508128,73239968.0,0,0.0656486,4.688,0.335197961,40.48111954,200.5010559,0.871754894,139.0160939,2458170.148,248.6473618,0,0.819488035
1094,21.4,6.57154128,4913150.0,0,0.0321026,5.128,0.229796528,9.111115274,358.484739,0.956638716,21.7312534,2457752.165,176.8185663,1,0.225705747
1095,22.5,6.73859225,33412794.0,0,0.0138531,6.383,0.177246192,1.258410718,30.79261084,0.77166857,344.373715,2457835.579,178.9526449,0,0.13600116099999998
1096,24.8,2.947504385,6109771.0,3,0.0032375,6.159,0.027959994,5.245386713,183.0540349,0.955398912,233.6172031,2457922.194,79.20419557,0,0.0471566145
1097,21.6,13.83904903,8720540.0,0,0.0303541,5.504,0.254507446,23.89713993,356.1775273,0.827640942,268.1774968,2458074.749,297.4399748,1,0.20584608799999998
1098,22.6,20.54377478,65746688.0,2,0.248486,6.182,0.410633001,17.51596547,341.7326486,0.564097258,358.4167843,2457976.318,25.45282715,0,0.129880101
1099,25.3,12.74971811,3057553.75,9,0.011159,3.534,0.566083008,6.237579887,182.5831873,0.904491849,130.1881216,2452140.314,12.83341053,0,0.03745783
1100,25.1,13.96900459,61398996.0,0,0.0255378,7.04,0.307568012,3.408069017,160.1124109,0.573522546,169.6693164,2457669.157,44.90396579,0,0.041071694
1101,20.3,29.02941476,74137568.0,5,0.311256,4.783,0.472753977,35.59543237,130.6086873,0.673587488,155.3414931,2457948.607,35.41968328,0,0.374578302
1102,24.4,12.47329044,962081.875,8,0.0029364,4.023,0.523202237,4.032112471,192.4858786,0.813537318,245.1052137,2452234.686,339.5754388,0,0.05669472
1103,20.0,6.635364771,39964484.0,4,0.242684,3.172,0.534166465,10.44153598,167.3196836,1.215496403,218.5695581,2458371.781,273.1794173,0,0.430073434
1104,19.7,31.81349659,63958932.0,1,0.340435,4.768,0.522425174,45.5027007,211.798489,0.59392248,143.0152118,2457748.297,179.2346061,0,0.493790371
1105,25.0,15.05394045,50290708.0,5,0.0126898,5.888,0.152523816,2.837680276,25.74093476,0.881036079,247.7282969,2457916.626,77.98843571,0,0.0430073435
1106,18.5,6.966518421,14141745.0,0,0.0782697,3.342,0.541289914,4.181419269,198.3329271,1.077463427,175.1744348,2457444.834,152.1322995,0,0.858109316
1107,26.8,12.02402557,29185414.0,6,0.00192973,6.8,0.218438846,4.922640287,203.4728097,0.677069596,36.47153104,2458032.827,320.4851332,0,0.0187733865
1108,20.2,19.05551685,30965718.0,0,0.200098,3.306,0.637131798,22.71505343,17.06652912,0.791416172,9.657373684,2458088.126,333.1864545,0,0.3922316335
1109,26.6,14.03697739,58972468.0,7,0.0254085,5.113,0.174671566,12.5624955,175.642734,1.029459193,184.8979343,2457797.995,143.2739643,0,0.020584609
1110,26.1,10.9191622,39638592.0,6,0.029105,6.697,0.229795318,15.57264136,166.6009518,0.676225692,145.5812483,2457861.597,166.4127259,0,0.025914487
1111,21.308,14.78808439,35477068.0,4,0.133663,6.189,0.228574053,21.70083901,205.3372978,0.741778485,206.7912512,2458071.055,286.2501337,0,0.2354738135
1112,21.378,13.94092462,68625304.0,4,0.239149,5.528,0.307725222,24.60649083,214.7836033,0.761061875,348.0392807,2457888.125,96.08625451,0,0.2280040795
1113,19.1,22.08327625,51241496.0,0,0.117222,3.477,0.600065089,10.39392567,288.1311859,0.840277738,174.7007299,2457799.472,65.05943128,0,0.650942484
1114,22.5,8.109155113,29103696.0,9,0.191272,4.801,0.180400191,15.35668553,33.25955943,1.113027598,60.67551823,2452277.496,318.2750118,0,0.13600116099999998
1115,25.1,8.32619264,2228186.75,9,0.014091,3.253,0.586211602,5.851546251,231.7457686,0.999399791,168.6055104,2452217.171,2.449603721,0,0.041071694
1116,18.2,31.60932756,49541704.0,0,0.0578928,6.455,0.664511877,7.220327144,61.96858337,0.298851315,193.5473642,2455249.136,341.6700532,0,0.9852413185
1117,19.2,15.39050972,11187230.0,0,0.0217859,3.31,0.641697747,15.56481203,36.04510773,0.794981637,65.99289309,2458296.9,271.6064052,1,0.6216452459999999
1118,21.0,14.53730482,19387520.0,0,0.128778,4.954,0.18667997,26.51940651,230.4097363,1.036155796,119.3994037,2457942.923,39.4648933,0,0.271357992
1119,24.3,12.59173734,29724434.0,2,0.00180294,6.139,0.201270748,2.341697091,216.4257768,0.785948852,78.74582231,2457851.647,150.3036906,0,0.0593666605
1120,25.3,9.076816968,47451108.0,7,0.0121086,6.179,0.354922643,2.737396785,86.52928088,0.624720591,127.9461479,2457951.779,50.38631597,0,0.03745783
1121,22.0,21.94410925,39088676.0,1,0.0479033,7.389,0.499523958,7.611572905,62.2387124,0.387133551,191.9415778,2457877.826,177.7213262,0,0.171215318
1122,28.3,15.97013112,35025420.0,5,0.00235268,6.526,0.288363535,0.713456461,51.5788463,0.646733948,225.4039685,2457881.514,135.3625985,0,0.0094089815
1123,21.7,4.419271013,41490344.0,5,0.280408,2.993,0.573621859,6.922087066,192.6361356,1.252424083,226.4856314,2457740.504,50.90219282,0,0.19658148749999999
1124,23.7,17.6857715,38052756.0,5,0.00748771,7.34,0.283433449,26.94562709,233.3716211,0.558314125,8.286453516,2457912.589,125.984075,0,0.0782605
1125,21.1,7.806605231,60691420.0,1,0.186385,4.444,0.233014959,15.39783205,37.60622988,1.162957075,331.2807151,2458295.443,204.3041742,0,0.2591448705
1126,19.4,18.48648914,31976346.0,1,0.0782646,3.286,0.768444423,4.651806602,340.3716294,0.486691791,353.8374268,2457769.581,74.690665,0,0.5669472025
1127,24.6,10.63373955,12713258.0,7,0.0161957,5.76,0.123995623,16.33854515,59.12378876,0.930403041,289.2228439,2458172.696,204.9470226,0,0.05170619950000001
1128,20.1,10.49173107,24236808.0,0,0.0153549,3.647,0.572289714,7.883956698,140.4855051,0.840196786,313.4240841,2458293.582,255.0829185,1,0.410716941
1129,26.207,26.10416031,71905272.0,6,0.00784378,6.733,0.381023864,0.95238206,188.5216328,0.538872086,18.566623,2457922.087,95.14235306,0,0.024668493
1130,20.8,16.75914123,32238712.0,6,0.161359,3.41,0.472940136,27.98554011,255.2857881,1.139245793,167.9065943,2458052.132,343.9865259,0,0.2975381215
1131,19.0,14.26526336,64552664.0,0,0.265745,3.561,0.47970152,27.93419923,92.67060962,1.041685461,288.6770279,2458386.609,225.6654057,0,0.6816204585000001
1132,20.7,4.862143062,47063144.0,0,0.137719,4.854,0.194694599,6.745458484,97.80945903,1.084797724,261.3772167,2457862.625,86.9176448,0,0.311560661
1133,19.0,7.313109272,29086514.0,0,0.206278,3.118,0.556009949,10.9359031,266.9239167,1.185468241,164.8463866,2458613.868,221.4359716,0,0.6816204585000001
1134,21.6,10.00910331,18743218.0,5,0.0592846,3.153,0.5929359,10.93070181,283.0866944,1.033999246,165.7536167,2458174.36,317.6731051,0,0.20584608799999998
1135,23.9,15.69846455,14841221.0,7,0.0663382,7.542,0.453987721,29.06260464,256.3002229,0.408728849,14.98105048,2458066.547,259.4908816,0,0.071374424
1136,25.4,18.85910453,1333020.375,8,3.07e-05,3.045,0.715283753,1.628729703,82.60908716,0.713863353,289.8775991,2452217.294,12.71219077,0,0.03577195
1137,17.0,7.041006476,30224856.0,0,0.121566,3.731,0.447552663,3.077118482,339.2162021,1.092942462,92.11615679,2458356.857,233.7794352,0,1.71215318
1138,20.7,9.00577417,64883708.0,0,0.0498954,5.558,0.306381812,4.576647732,10.5200298,0.771101757,225.6825396,2457990.484,8.422190908,1,0.311560661
1139,18.8,22.21814848,64829132.0,0,0.0264909,4.76,0.369066204,4.18851565,259.974899,0.861646397,275.2561276,2458133.473,277.8796031,1,0.7473819705
1140,17.8,15.77685833,21492522.0,0,0.14011,3.55,0.45643504,26.81424346,268.5374567,1.106465891,199.193979,2457583.995,141.3496441,0,1.184520597
1141,21.4,12.45989485,16640310.0,6,0.080203,4.402,0.334480186,21.96313765,83.33726958,1.000111019,42.82809721,2457685.241,168.6711287,0,0.225705747
1142,21.2,18.20711573,47715988.0,0,0.158693,6.222,0.330493066,23.89902643,249.9915501,0.635084527,154.6064273,2457644.054,313.5356912,0,0.24748143
1143,23.2,13.45510085,54099712.0,6,0.0910316,3.879,0.421128418,8.349558505,293.2433556,1.072806807,185.1393209,2457802.448,77.37029508,0,0.098524132
1144,19.9,22.22529693,46509160.0,0,0.0118426,5.364,0.287911423,26.45624871,276.0329455,0.812351146,273.0907944,2458111.313,270.3647001,1,0.4503421705
1145,21.1,14.25191158,56166132.0,0,0.0251613,5.265,0.298940662,28.05590627,92.84124882,0.816413755,267.3293825,2458137.97,252.1847744,1,0.2591448705
1146,20.1,20.2369992,56519456.0,1,0.0777111,5.481,0.221742465,28.39933564,102.3092149,0.863720904,234.3787414,2458162.837,223.1498705,0,0.410716941
1147,21.3,18.20709452,47715972.0,0,0.159331,6.222,0.33062276,23.89932942,249.9855552,0.635039087,154.6064723,2457981.511,20.25424047,0,0.2363429305
1148,23.9,10.27086138,50678060.0,6,0.0129264,6.487,0.438700045,11.74281001,33.81641453,0.507640541,228.7909373,2458049.732,303.582589,0,0.071374424
1149,20.8,16.88633972,10052772.0,0,0.00641952,7.283,0.437400691,29.89071891,287.8651549,0.43826721,323.8299977,2457882.777,168.7551905,1,0.2975381215
1150,24.1,5.860113784,6414966.0,0,0.012946,6.101,0.012961256,10.74760092,106.3717238,0.979681623,101.6388261,2458172.58,188.4820622,0,0.06509424850000001
1151,18.8,21.23326137,57887812.0,1,0.172999,5.684,0.22382214,43.38514381,287.6782508,0.799221262,43.08923164,2457859.986,132.545111,0,0.7473819705
